日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150226","6949","沛爾生醫-創","644568","439113747","715.00","758.00","621.00","695.00","5.0000","1008"
"1150226","6951","青新-創","204391","15349461","75.50","75.60","74.90","75.20","-0.4000","294"
"1150226","6952","大武山","17107","747478","43.85","43.85","43.65","43.65","-0.1000","27"
"1150226","6955","邦睿生技-創","6580","1121600","170.00","171.00","170.00","171.00","0.0000","10"
"1150226","6957","裕慶-KY","173764","30956983","176.00","184.00","172.50","181.00","5.0000","164"
"1150226","6958","日盛台駿","118449","2096951","18.00","18.00","17.50","17.75","-0.3000","153"
"1150226","6958A","日盛台駿甲特","27000","511300","19.00","19.00","18.90","18.90","-0.1000","19"
"1150226","6962","奕力-KY","4532935","163075781","36.20","36.40","35.50","36.05","-0.1000","2531"
"1150226","6965","中傑-KY","48768","4019295","82.10","82.80","82.00","82.70","0.2000","438"
"1150226","6969","成信實業*-創","70112","2188166","31.10","31.45","31.00","31.20","0.2000","60"
"1150226","6988","威力暘-創","170531","2784549","17.00","18.00","15.80","18.00","0.4500","90"
"1150226","6994","富威電力","576887","49836827","82.50","89.00","82.50","88.60","6.2000","518"
"1150226","7610","聯友金屬-創","748264","238768763","300.00","329.50","300.00","327.00","24.0000","1243"
"1150226","7631","聚賢研發-創","16235","1944542","119.50","121.00","119.50","121.00","1.0000","17"
"1150226","7705","三商餐飲","27430","1061622","38.60","38.90","38.50","38.80","0.2000","62"
"1150226","7711","永擎","492682","119206518","243.50","246.00","236.00","243.00","3.5000","1783"
"1150226","7721","微程式","961872","52589369","53.70","57.20","52.10","55.00","2.0000","1060"
"1150226","7722","LINEPAY","116234","48971199","417.50","425.00","417.50","421.00","5.5000","695"
"1150226","7730","暉盛-創","68603","6854396","99.30","100.00","99.30","100.00","0.0000","32"
"1150226","7732","金興精密","9217","368161","40.00","40.00","39.85","39.85","-0.1000","15"
"1150226","7736","虎山","169475","15185131","89.80","89.80","88.50","89.00","-0.9000","35"
"1150226","7740","熙特爾-創","323582","57921757","180.00","185.00","173.00","185.00","5.0000","909"
"1150226","7749","意騰-KY","625566","279661452","426.50","457.50","425.00","457.00","33.5000","1167"
"1150226","7750","新代","1812354","2431842545","1330.00","1355.00","1310.00","1345.00","45.0000","1995"
"1150226","7765","中華資安","88168","22978054","259.00","264.50","257.50","262.50","4.5000","199"
"1150226","7769","鴻勁","9108250","44174470030","4790.00","4895.00","4680.00","4860.00","45.0000","8128"
"1150226","7780","大研生醫*","4157844","101915471","24.90","24.90","24.40","24.55","-0.3500","2739"
"1150226","7786","東方風能","1135474","182231032","163.00","163.50","159.50","160.00","-2.0000","1920"
"1150226","7788","松川精密","844359","159206393","188.00","192.50","182.00","189.00","1.0000","1799"
"1150226","7791","皇家可口","31153","2132739","68.20","68.60","68.20","68.40","-0.3000","75"
"1150226","7795","長廣","1023106","415613891","410.00","414.00","395.50","412.50","-2.5000","1857"
"1150226","7799","禾榮科","2086066","1154773995","550.00","558.00","539.00","556.00","21.0000","2101"
"1150226","7823","奧義賽博-KY創","121088","10836756","89.50","91.60","88.90","90.90","1.4000","215"
"1150226","8011","台通","1566615","33283919","21.10","21.50","21.05","21.20","0.1000","644"
"1150226","8016","矽創","901946","179417050","198.50","200.50","196.50","199.00","3.0000","2474"
"1150226","8021","尖點","15542614","3998881385","262.00","264.50","250.50","256.00","-8.5000","16912"
"1150226","8028","昇陽半導體","15495974","2913392380","183.00","191.00","180.00","188.00","5.0000","21808"
"1150226","8033","雷虎","3712012","590413250","159.00","161.00","156.00","161.00","2.0000","5584"
"1150226","8039","台虹","22401804","2130491347","90.40","97.00","89.10","97.00","8.8000","15049"
"1150226","8045","達運光電","199820","16470339","81.70","84.20","81.00","81.00","-1.0000","207"
"1150226","8046","南電","29702927","16466360794","548.00","572.00","532.00","555.00","2.0000","30353"
"1150226","8070","長華*","2638460","114780544","43.45","43.95","43.10","43.40","0.3500","1689"
"1150226","8072","陞泰","303533","9596749","31.20","32.05","31.10","31.45","0.2500","292"
"1150226","8081","致新","944823","236261731","246.50","253.00","244.00","248.50","2.5000","1566"
"1150226","8101","華冠","1786","27912","15.70","15.70","15.70","15.70","-0.1000","42"
"1150226","8103","瀚荃","11044088","1135827002","96.80","106.00","94.80","99.90","3.2000","8535"
"1150226","8104","錸寶","5431116","213251196","38.10","40.50","37.00","39.00","1.1000","4642"
"1150226","8105","凌巨","3175935","41250097","12.80","13.15","12.70","13.15","0.4500","1331"
"1150226","8110","華東","22287500","1421036692","63.80","65.10","61.80","65.00","1.5000","13528"
"1150226","8112","至上","9450900","700971338","73.80","75.40","73.10","73.10","-0.8000","6636"
"1150226","8112A","至上甲特","29768","1360691","45.65","45.75","45.65","45.75","0.1000","71"
"1150226","8114","振樺電","1564346","276197044","175.50","178.00","174.00","177.00","1.5000","949"
"1150226","8131","福懋科","10657387","760325512","70.80","72.50","69.60","71.40","0.9000","6118"
"1150226","8150","南茂","121062839","8368991763","65.00","71.50","64.50","71.50","6.5000","54209"
"1150226","8162","微矽電子-創","260415","10152106","38.55","40.15","38.00","39.95","1.8500","222"
"1150226","8163","達方","600058","18720473","31.00","31.40","31.00","31.20","0.2500","610"
"1150226","8201","無敵","83257","1192933","14.45","14.45","14.20","14.40","0.1500","74"
"1150226","8210","勤誠","3903048","3562580505","916.00","925.00","891.00","918.00","9.0000","7234"
"1150226","8213","志超","2938574","113520108","38.35","39.35","37.75","38.70","0.6000","2649"
"1150226","8215","明基材","959351","19744396","21.10","21.10","20.35","20.60","-0.2000","742"
"1150226","8222","寶一","286395","11495749","40.40","40.45","39.80","40.05","-0.0500","345"
"1150226","8249","菱光","2429537","147198042","60.00","61.60","58.90","60.40","0.3000","1767"
"1150226","8261","富鼎","4471845","439977442","97.40","99.70","96.10","98.40","2.9000","4456"
"1150226","8271","宇瞻","6903518","838035497","122.00","124.00","118.00","121.50","2.0000","5114"
"1150226","8341","日友","272184","21394897","78.20","78.90","78.10","78.90","0.7000","525"
"1150226","8367","建新國際","52329","2325629","44.00","44.75","44.00","44.50","0.2000","36"
"1150226","8374","羅昇","302236","26504491","86.30","88.80","86.30","87.10","0.9000","371"
"1150226","8404","百和興業-KY","578711","13503957","23.75","23.75","23.15","23.20","-0.4000","614"
"1150226","8411","福貞-KY","65699","815727","12.45","12.50","12.30","12.50","0.1000","98"
"1150226","8422","可寧衛*","29265935","1024792269","34.75","35.50","34.30","34.95","0.5000","14218"
"1150226","8429","金麗-KY","177863","1312542","7.46","7.46","7.36","7.37","0.0000","289"
"1150226","8438","昶昕","7421340","506577140","64.60","69.40","64.10","69.40","6.3000","3700"
"1150226","8442","威宏-KY","101084","6745370","67.00","67.60","66.50","66.80","-0.6000","299"
"1150226","8443","阿瘦","69066","803382","11.55","11.80","11.55","11.80","0.0500","200"
"1150226","8454","富邦媒","731082","141843313","191.00","198.00","191.00","192.50","1.5000","5402"
"1150226","8462","柏文","169215","24148468","143.50","144.00","142.00","143.00","-0.5000","467"
"1150226","8463","潤泰材","79579","2168839","27.25","27.40","27.20","27.30","-0.0500","145"
"1150226","8464","億豐","18465070","7458798201","413.50","415.50","400.00","403.50","-16.0000","3290"
"1150226","8466","美吉吉-KY","32245","719982","22.40","22.60","22.20","22.50","0.0500","29"
"1150226","8467","波力-KY","40659","7006003","173.50","174.50","171.00","171.00","-3.5000","1125"
"1150226","8473","山林水","790166","30625752","38.45","39.10","38.05","38.80","0.7000","800"
"1150226","8476","台境*","764008","15152482","19.35","20.15","19.35","19.95","0.6000","429"
"1150226","8478","東哥遊艇","145711","25014171","171.00","173.00","170.00","171.00","-1.0000","523"
"1150226","8481","政伸","16030","671304","41.50","41.95","41.50","41.85","0.0500","21"
"1150226","8482","商億-KY","17243","950386","54.70","55.50","54.70","55.50","1.4000","41"
"1150226","8487","愛爾達-創","18303","1506296","82.30","82.40","82.20","82.40","0.1000","122"
"1150226","8488","吉源-KY","6013","60726","10.15","10.15","10.00","10.10","0.0000","8"
"1150226","8499","鼎炫-KY","70535","20258921","283.00","291.00","283.00","288.00","5.0000","125"
"1150226","8926","台汽電","1145716","53726824","47.00","47.15","46.60","46.95","-0.0500","1190"
"1150226","8940","新天地","91899","1799092","19.80","19.80","19.45","19.50","-0.3000","208"
"1150226","8996","高力","412819","374526298","911.00","933.00","879.00","879.00","-32.0000","926"
"1150226","9103","美德醫療-DR","4431412","26149537","5.90","6.05","5.76","5.85","0.3000","1642"
"1150226","910322","康師傅-DR","22911","614324","26.75","27.00","26.75","26.85","0.1500","45"
"1150226","9105","泰金寶-DR","27531436","171658815","6.24","6.33","6.16","6.16","0.0600","4583"
"1150226","910861","神州-DR","71308","371338","5.17","5.24","5.15","5.22","-0.0200","48"
"1150226","9110","越南控-DR","19000","59410","3.23","3.23","3.07","3.23","0.2000","15"
"1150226","911608","明輝-DR","32755","91312","2.75","2.81","2.75","2.80","0.0500","25"
"1150226","911622","泰聚亨-DR","37000","147620","3.97","4.04","3.97","4.00","0.0100","11"
"1150226","911868","同方友友-DR","400099","510916","1.28","1.29","1.27","1.28","0.0000","56"
"1150226","912000","晨訊科-DR","983615","2622671","2.69","2.69","2.65","2.67","-0.0100","191"
"1150226","9136","巨騰-DR","134330","1001070","7.51","7.52","7.37","7.43","-0.0800","58"
"1150226","9802","鈺齊-KY","669426","63385320","95.00","95.80","94.20","94.20","-0.6000","645"
"1150226","9902","台火","376468","6312786","16.70","16.90","16.60","16.70","0.1500","194"
"1150226","9904","寶成","8237932","254694423","30.85","31.10","30.75","31.05","0.2500","4334"
"1150226","9905","大華","167536","3465556","20.70","20.80","20.60","20.75","0.1500","178"
"1150226","9906","欣巴巴","229016","9419636","41.70","41.85","40.75","40.85","-0.3000","254"
"1150226","9907","統一實","3822528","73142145","19.35","19.50","18.95","18.95","-0.5500","2522"
"1150226","9908","大台北","165942","4977065","30.10","30.10","29.90","30.05","0.0500","308"
"1150226","9910","豐泰","47374801","4448211819","95.00","97.80","93.20","93.80","-1.2000","4884"
"1150226","9911","櫻花","507474","43686114","85.80","86.50","85.40","86.40","0.4000","846"
"1150226","9912","偉聯","41088","497055","12.00","12.20","12.00","12.20","0.1000","160"
"1150226","9914","美利達","3026859","228629454","76.90","77.00","75.00","75.20","-1.0000","2670"
"1150226","9917","中保科","687005","72812283","106.00","106.50","105.50","106.00","0.0000","702"
"1150226","9918","欣天然","28475","1156629","41.10","41.10","40.05","41.00","0.1000","60"
"1150226","9919","康那香","436733","7213627","16.55","16.60","16.45","16.55","0.0000","355"
"1150226","9921","巨大","2228518","182373458","82.60","82.90","81.20","81.70","-0.9000","2651"
"1150226","9924","福興","84846","4061322","48.00","48.05","47.65","48.05","-0.0500","158"
"1150226","9925","新保","245831","10049811","40.95","40.95","40.85","40.85","-0.1000","246"
"1150226","9926","新海","24955","1247861","49.95","50.10","49.95","50.10","0.1500","35"
"1150226","9927","泰銘","83526","5839827","69.90","70.30","69.70","70.00","0.1000","132"
"1150226","9928","中視","13232","240256","18.35","18.35","18.00","18.10","0.1000","18"
"1150226","9929","秋雨","36449","374152","10.45","10.50","10.10","10.10","-0.5000","34"
"1150226","9930","中聯資源","180628","12963510","71.30","72.10","71.20","72.00","1.1000","344"
"1150226","9931","欣高","9238","323174","35.15","35.20","35.00","35.20","0.0500","19"
"1150226","9933","中鼎","5653931","177883179","31.25","31.75","31.10","31.30","0.0500","2608"
"1150226","9934","成霖","646936","6427472","9.90","9.99","9.89","9.93","0.0100","692"
"1150226","9935","慶豐富","379449","7212585","19.00","19.20","18.85","19.10","0.1000","431"
"1150226","9937","全國","59783","3505466","58.90","58.90","58.50","58.90","0.1000","78"
"1150226","9938","百和","1650524","84970387","51.90","51.90","51.10","51.50","-0.4000","1293"
"1150226","9939","宏全","1794693","217335563","123.00","123.00","119.50","122.00","-1.5000","2092"
"1150226","9940","信義","517593","11442961","22.05","22.30","21.95","22.05","0.0500","358"
"1150226","9941","裕融","1723303","127374902","73.60","74.40","73.30","73.90","0.5000","2684"
"1150226","9941A","裕融甲特","27110","1363097","50.30","50.30","50.20","50.30","0.0000","31"
"1150226","9942","茂順","186687","22145517","117.50","119.50","117.00","119.00","2.0000","249"
"1150226","9943","好樂迪","110368","6524264","59.50","59.50","59.00","59.20","-0.2000","174"
"1150226","9944","新麗","34003","572400","16.75","16.95","16.75","16.80","-0.1500","91"
"1150226","9945","潤泰新","6041840","178724761","29.50","29.80","29.40","29.50","0.0000","3092"
"1150226","9946","三發地產","491156","8252031","16.85","16.95","16.65","16.80","0.1500","241"
"1150226","9955","佳龍","551833","18588959","33.80","33.95","33.55","33.60","-0.1500","448"
"1150226","9958","世紀鋼","1639192","210425586","131.50","131.50","127.50","127.50","-3.0000","1804"
