日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150306","2440","太空梭","163278","2491968","15.20","15.55","15.10","15.55","0.1500","110"
"1150306","2441","超豐","2036441","179397407","88.00","89.10","87.00","87.80","-0.3000","1929"
"1150306","2442","新美齊","2747543","53832471","19.25","20.10","19.05","19.35","0.0500","1571"
"1150306","2444","兆勁","528661","7260099","13.70","14.05","13.25","13.75","-0.0500","582"
"1150306","2449","京元電子","14259457","4099144722","291.00","293.50","283.50","284.50","-10.5000","18848"
"1150306","2450","神腦","124278","3693081","29.60","29.95","29.50","29.85","-0.0500","152"
"1150306","2451","創見","8487278","1862245859","212.50","224.00","211.50","217.00","3.5000","7700"
"1150306","2453","凌群","293030","15043135","51.80","51.80","51.10","51.40","0.3000","271"
"1150306","2454","聯發科","4669229","8231052570","1745.00","1790.00","1735.00","1765.00","-10.0000","16715"
"1150306","2455","全新","4192918","891131888","207.00","217.00","206.50","217.00","-1.0000","5534"
"1150306","2457","飛宏","2461218","71006838","29.25","29.50","28.40","28.80","0.0000","1606"
"1150306","2458","義隆","3868095","509347852","134.00","134.50","130.00","131.50","-5.5000","6813"
"1150306","2459","敦吉","20896","1375821","65.70","66.00","65.70","66.00","-0.1000","106"
"1150306","2460","建通","509690","13081864","25.25","26.30","25.25","26.00","0.0000","472"
"1150306","2461","光群雷","357051","5668688","15.65","16.05","15.60","15.80","0.0000","281"
"1150306","2462","良得電","146251","3461157","23.45","23.95","23.45","23.65","-0.0500","210"
"1150306","2464","盟立","1456942","98723186","67.70","68.70","67.00","67.80","-0.5000","1581"
"1150306","2465","麗臺","167135","8494725","50.70","51.30","49.65","51.00","0.3000","240"
"1150306","2466","冠西電","509748","25584653","51.40","51.80","49.20","49.90","-1.4000","365"
"1150306","2467","志聖","1120930","432854893","392.00","393.00","377.00","393.00","-7.0000","2142"
"1150306","2468","華經","187826","6343610","33.05","34.20","33.00","33.95","0.5000","171"
"1150306","2471","資通","156825","7730931","47.70","49.95","47.70","49.95","1.1500","189"
"1150306","2472","立隆電","1548574","175472277","111.00","116.00","111.00","113.00","1.5000","1325"
"1150306","2474","可成","1889805","354578405","187.00","190.00","186.00","187.50","2.0000","1884"
"1150306","2476","鉅祥","759495","59633168","78.20","79.60","77.40","78.00","-0.6000","574"
"1150306","2477","美隆電","102117","2432730","23.40","24.05","23.40","24.05","0.4500","83"
"1150306","2478","大毅","1999161","140916105","70.70","72.00","69.70","69.70","-1.7000","1622"
"1150306","2480","敦陽科","135118","19399656","143.00","145.00","142.00","144.50","1.0000","280"
"1150306","2481","強茂","25585383","2353848569","89.90","94.40","89.00","91.50","1.3000","16290"
"1150306","2482","連宇","49476","843021","17.10","17.15","16.95","17.10","0.0000","96"
"1150306","2483","百容","276516","6238973","22.45","22.90","21.95","22.90","0.4500","216"
"1150306","2484","希華","669119","18537485","27.65","28.15","27.40","27.50","-0.1500","805"
"1150306","2485","兆赫","111767573","6119000471","50.50","56.20","50.30","56.20","5.1000","53010"
"1150306","2486","一詮","7181611","955291714","132.50","136.00","130.00","135.50","0.0000","5028"
"1150306","2488","漢平","77942","3661345","46.75","47.20","46.40","47.10","0.3500","236"
"1150306","2489","瑞軒","8053930","352768847","43.45","44.90","42.20","43.65","0.2000","4047"
"1150306","2491","吉祥全","131129","2145193","16.05","16.75","15.95","16.55","0.1500","86"
"1150306","2492","華新科","5286985","708878347","131.50","137.00","130.00","134.00","2.5000","4458"
"1150306","2493","揚博","575039","59604521","102.00","106.00","101.00","105.00","2.5000","645"
"1150306","2495","普安","1476394","44772935","30.30","30.80","29.80","30.60","0.3000","960"
"1150306","2496","卓越","51161","3517070","69.00","69.50","68.10","68.60","-0.1000","245"
"1150306","2497","怡利電","154312","6565750","42.85","42.95","42.10","42.60","-0.3000","148"
"1150306","2498","宏達電","7378283","315078034","41.60","43.30","41.45","42.95","1.4000","4619"
"1150306","2501","國建","816638","18646320","22.60","23.00","22.50","22.90","0.1500","502"
"1150306","2504","國產","1766794","67436868","38.40","38.50","38.00","38.10","-0.3000","2530"
"1150306","2505","國揚","114712","2142333","18.55","18.80","18.55","18.70","-0.1000","101"
"1150306","2506","太設","112811","1005987","8.83","9.01","8.80","9.00","0.1200","226"
"1150306","2509","全坤建","70365","1000081","14.15","14.30","14.15","14.20","0.0000","93"
"1150306","2511","太子","1353219","11101031","8.10","8.27","8.08","8.27","0.1200","610"
"1150306","2514","龍邦","39587","573750","14.40","14.55","14.35","14.50","0.0500","106"
"1150306","2515","中工","18786554","315745521","16.95","17.35","16.50","16.70","-0.3500","8124"
"1150306","2516","新建","96693","1396454","14.50","14.60","14.40","14.50","0.0000","102"
"1150306","2520","冠德","1436193","45513355","30.80","32.00","30.80","31.95","0.9000","1115"
"1150306","2524","京城","64792","2634286","41.05","41.05","40.35","40.90","-0.2500","87"
"1150306","2527","宏璟","101386","3086737","30.55","30.70","30.15","30.50","-0.2000","108"
"1150306","2528","皇普","1139024","30876297","27.05","27.75","26.60","27.65","0.6000","747"
"1150306","2530","華建","389236","10261722","26.50","26.55","26.20","26.35","-0.2500","328"
"1150306","2534","宏盛","716162","14376990","20.00","20.20","19.80","20.00","0.0000","863"
"1150306","2535","達欣工","146956","10543800","71.50","72.20","71.00","72.10","-0.2000","540"
"1150306","2536","宏普","387159","8944873","23.25","23.50","22.95","23.10","-0.4000","177"
"1150306","2537","聯上發","433712","4429125","10.25","10.30","10.15","10.25","0.0000","343"
"1150306","2538","基泰","222599","2330596","10.45","10.55","10.35","10.50","0.0500","129"
"1150306","2539","櫻花建","639120","31466983","48.50","49.70","48.25","49.60","1.0000","599"
"1150306","2540","愛山林","729842","34589349","47.80","48.20","46.90","46.90","-1.1000","1181"
"1150306","2542","興富發","5372250","195454632","36.60","36.65","36.25","36.30","-0.4000","4646"
"1150306","2543","皇昌","28761985","2208251169","72.00","78.40","71.80","78.40","7.1000","21246"
"1150306","2545","皇翔","318735","11979502","37.00","37.95","36.85","37.75","0.5000","278"
"1150306","2546","根基","54377","4716308","86.10","88.10","86.10","86.80","0.2000","1331"
"1150306","2547","日勝生","6037214","68364743","11.00","11.55","11.00","11.45","0.4000","1590"
"1150306","2548","華固","1549287","177401025","114.00","116.00","112.50","114.50","0.5000","1359"
"1150306","2597","潤弘","169382","28527929","167.50","169.50","166.50","168.50","-0.5000","270"
"1150306","2601","益航","11667448","80825494","7.22","7.24","6.66","6.79","-0.4000","4486"
"1150306","2603","長榮","16360094","3429336470","211.00","212.00","205.00","210.50","2.5000","14835"
"1150306","2605","新興","43760440","1529143835","36.50","36.65","33.60","34.00","-0.9500","17538"
"1150306","2606","裕民","7655808","492712612","65.50","66.30","63.30","63.70","-2.5000","5399"
"1150306","2607","榮運","638608","35321451","54.50","56.00","54.20","56.00","1.4000","503"
"1150306","2608","嘉里大榮","282761","8942634","31.15","31.90","31.10","31.55","0.2500","324"
"1150306","2609","陽明","62493695","3829065144","61.90","63.00","59.80","60.70","0.7000","31900"
"1150306","2610","華航","42379261","802249692","18.95","19.10","18.80","18.90","0.0000","13178"
"1150306","2611","志信","323283","4785123","14.90","14.90","14.60","14.80","-0.1000","460"
"1150306","2612","中航","1623758","101387960","63.60","64.30","61.70","62.10","-2.4000","1491"
"1150306","2613","中櫃","1712384","44773824","26.15","27.00","25.50","25.80","-0.3000","1304"
"1150306","2614","東森","866335","18163915","20.65","21.20","20.55","20.95","0.3000","1229"
"1150306","2615","萬海","23639242","1869981137","79.60","80.50","76.90","78.60","-0.1000","14918"
"1150306","2616","山隆","2287531","49753629","21.75","21.75","21.75","21.75","1.9500","1306"
"1150306","2617","台航","1008550","31858133","32.00","32.15","31.30","31.55","-0.6500","724"
"1150306","2618","長榮航","28357864","969603055","33.70","34.40","33.65","34.25","0.2000","11386"
"1150306","2630","亞航","1199961","62101826","52.30","52.30","51.20","51.80","-0.6000","962"
"1150306","2633","台灣高鐵","4582950","121574172","26.50","26.65","26.35","26.50","-0.1000","2499"
"1150306","2634","漢翔","3368284","184812201","54.50","55.50","54.30","54.90","0.0000","2670"
"1150306","2636","台驊控股","182155","11909136","65.30","66.00","64.60","65.50","-0.3000","305"
"1150306","2637","慧洋-KY","1972083","139821226","71.00","72.00","70.10","70.40","-1.3000","1778"
"1150306","2642","宅配通","40790","1010332","24.45","25.05","24.45","24.65","0.2000","130"
"1150306","2645","長榮航太","1672818","275480834","168.00","168.00","163.00","164.00","-3.5000","2272"
"1150306","2646","星宇航空","4255169","93317125","22.05","22.05","21.80","22.00","-0.0500","3016"
"1150306","2701","萬企","59898","654038","10.90","10.95","10.90","10.90","0.0000","53"
"1150306","2702","華園","100206","1159067","11.50","11.65","11.50","11.65","0.1000","178"
"1150306","2704","國賓","115088","4984811","42.30","43.85","42.30","43.65","0.7500","126"
"1150306","2705","六福","164044","2649428","16.15","16.25","16.05","16.20","0.1000","380"
"1150306","2706","第一店","62894","801127","12.70","12.80","12.65","12.75","0.0500","111"
"1150306","2707","晶華","196053","36183513","185.00","185.50","184.00","185.00","0.0000","353"
"1150306","2712","遠雄來","10001","169218","16.90","17.00","16.90","16.90","-0.1000","9"
"1150306","2722","夏都","25229","611030","24.35","24.35","24.15","24.20","0.1500","26"
"1150306","2723","美食-KY","256886","17695738","68.00","69.30","67.20","69.30","1.3000","207"
"1150306","2727","王品","2223071","505754270","227.00","229.50","223.50","228.00","9.0000","3745"
"1150306","2731","雄獅","1024786","171265542","162.50","170.00","162.50","168.50","5.5000","1179"
"1150306","2739","寒舍","96728","3203478","32.60","34.00","32.45","34.00","1.3000","86"
"1150306","2748","雲品","59245","2367424","39.85","40.20","39.40","40.00","0.1000","78"
"1150306","2753","八方雲集","212833","39517632","183.00","186.50","183.00","185.50","3.0000","318"
"1150306","2762","世界健身-KY","44459","3473038","77.90","78.30","77.90","78.10","-0.1000","164"
"1150306","2801","彰銀","12725122","263470090","20.55","20.80","20.55","20.75","0.1000","3612"
"1150306","2812","台中銀","11800537","241890707","20.25","20.70","20.25","20.55","0.3000","4191"
"1150306","2816","旺旺保","62041","1889808","30.05","30.60","30.05","30.50","0.3000","70"
"1150306","2820","華票","613444","10386950","16.85","17.00","16.85","16.95","0.1000","382"
"1150306","2832","台產","97438","4821121","49.30","49.70","49.20","49.70","0.3500","180"
"1150306","2834","臺企銀","18559734","286727524","15.35","15.55","15.35","15.45","0.1000","5198"
"1150306","2836","高雄銀","712198","8884440","12.45","12.55","12.40","12.50","0.0000","308"
"1150306","2836A","高雄銀甲特","14000","338100","24.15","24.15","24.15","24.15","0.0500","7"
"1150306","2838","聯邦銀","1093576","21524260","19.50","19.80","19.50","19.75","0.1500","601"
"1150306","2838A","聯邦銀甲特","23010","1249851","54.40","54.50","54.10","54.50","0.1000","16"
"1150306","2845","遠東銀","8106966","100657793","12.35","12.50","12.30","12.45","0.1000","1939"
"1150306","2849","安泰銀","109280","1453255","13.30","13.40","13.25","13.30","-0.1500","126"
"1150306","2850","新產","121901","14305903","117.50","118.00","117.00","117.50","0.0000","238"
"1150306","2851","中再保","426559","11617415","27.15","27.35","27.15","27.20","-0.1500","285"
"1150306","2852","第一保","148242","3992240","26.65","27.00","26.65","26.95","0.0000","141"
"1150306","2855","統一證","3862113","116475311","30.15","30.40","29.85","30.05","-0.2500","1371"
"1150306","2867","三商壽","6537150","52474791","8.00","8.09","7.98","8.06","0.0000","1426"
"1150306","2880","華南金","8728780","307003666","34.80","35.40","34.75","35.20","-0.2000","4514"
"1150306","2881","富邦金","36379825","3241578957","89.80","90.00","88.60","88.80","-1.7000","33254"
"1150306","2881A","富邦特","47973","3041829","63.30","63.50","63.30","63.50","0.2000","28"
"1150306","2881B","富邦金乙特","8178","503646","61.50","61.70","61.50","61.70","0.1000","12"
"1150306","2881C","富邦金丙特","60252","3127776","51.90","52.10","51.90","52.10","0.0000","34"
"1150306","2882","國泰金","21881884","1596210765","73.00","73.50","72.60","73.00","-0.6000","8745"
"1150306","2882A","國泰特","1241212","75356220","60.70","60.90","60.70","60.90","0.1000","39"
"1150306","2882B","國泰金乙特","16821","1010708","60.10","60.30","60.10","60.30","0.2000","19"
"1150306","2883","凱基金","37437907","761873779","20.20","20.50","20.05","20.40","0.1000","8334"
"1150306","2883B","凱基金乙特","612528","4910234","8.01","8.03","8.00","8.03","0.0100","147"
"1150306","2884","玉山金","22070698","747088687","33.90","34.00","33.65","34.00","-0.0500","7780"
"1150306","2885","元大金","13989721","640017351","44.55","46.20","44.55","45.90","0.5500","7191"
"1150306","2886","兆豐金","13971381","548941626","39.20","39.50","38.95","39.30","0.0000","4920"
"1150306","2887","台新新光金","47838412","1166019505","24.40","24.50","24.25","24.40","-0.1500","12099"
"1150306","2887E","台新新光戊特一","326808","16386390","50.20","50.30","50.10","50.20","0.0000","181"
"1150306","2887F","台新新光戊特二","202232","9527947","47.30","47.30","46.95","47.00","-0.3000","127"
"1150306","2887G","台新新光庚特一","390482","15824265","40.60","40.65","40.45","40.60","0.0000","73"
"1150306","2887H","台新新光庚特二","174440","7017815","40.00","40.45","39.95","40.00","0.0000","56"
"1150306","2887I","台新新光辛特","4851647","45031966","9.28","9.29","9.27","9.28","0.0000","473"
"1150306","2887Z1","台新新光己特","11567","202408","17.50","17.50","17.50","17.50","0.0000","19"
"1150306","2889","國票金","7222387","114832028","16.10","16.15","15.75","15.85","-0.3500","6799"
"1150306","2890","永豐金","13137250","415485707","31.05","31.85","31.05","31.65","0.0000","4806"
"1150306","2891","中信金","30432406","1565531589","50.90","51.80","50.90","51.40","-0.1000","9422"
"1150306","2891B","中信金乙特","14247","904936","63.40","63.70","63.40","63.70","0.0000","11"
"1150306","2891C","中信金丙特","2001","120560","60.20","60.30","60.20","60.30","0.0000","3"
"1150306","2892","第一金","22214889","648545357","28.80","29.40","28.70","29.40","0.3500","9346"
"1150306","2897","王道銀行","3117252","30565582","9.74","9.86","9.74","9.83","0.0400","875"
"1150306","2897B","王道銀乙特","14793","175056","11.80","11.85","11.80","11.85","0.0500","9"
"1150306","2901","欣欣","10970","259385","24.00","24.00","23.55","23.70","0.1000","64"
"1150306","2903","遠百","1645340","37083162","22.40","22.75","22.30","22.60","0.3000","886"
"1150306","2904","匯僑","14580","253804","17.20","17.60","17.20","17.50","0.0000","31"
"1150306","2905","三商","754918","11804952","15.70","15.75","15.55","15.65","-0.2000","436"
"1150306","2906","高林","140434","1771253","12.55","12.75","12.50","12.75","0.2500","142"
"1150306","2908","特力","51054","1029586","20.20","20.25","20.10","20.15","-0.0500","57"
"1150306","2910","統領","8000","177650","22.95","22.95","21.80","22.30","0.0000","8"
"1150306","2911","麗嬰房","49391","254666","5.18","5.18","5.15","5.15","0.0300","150"
"1150306","2912","統一超","1511666","330878353","219.00","220.50","217.50","218.50","-1.5000","2402"
"1150306","2913","農林","1842645","23246015","12.40","12.75","12.30","12.70","0.2000","1433"
"1150306","2915","潤泰全","1070546","55711206","51.60","52.50","51.50","52.30","0.8000","641"
"1150306","2923","鼎固-KY","121518","2607348","22.10","22.50","20.85","21.30","-1.2500","259"
"1150306","2929","淘帝-KY","179808","1301564","7.23","7.29","7.14","7.29","0.0600","283"
"1150306","2939","永邑-KY","32013","688825","21.60","21.70","21.05","21.70","-0.1000","31"
"1150306","2945","三商家購","36506","1495105","41.30","41.30","40.65","40.75","-0.5500","48"
"1150306","3002","歐格","451703","9842425","21.45","22.15","21.25","21.60","0.0000","351"
"1150306","3003","健和興","256853","12986604","49.50","51.20","49.45","51.20","1.3000","254"
"1150306","3004","豐達科","168640","18455885","108.00","111.00","107.50","109.00","0.0000","237"
"1150306","3005","神基","7806709","961129353","123.50","124.50","121.50","123.00","-0.5000","5744"
"1150306","3006","晶豪科","16590661","2479696380","146.50","156.50","144.50","146.50","-1.5000","12432"
"1150306","3008","大立光","628356","1475304295","2325.00","2380.00","2325.00","2380.00","20.0000","3675"
"1150306","3010","華立","520022","63435018","122.00","123.50","120.50","123.00","-0.5000","797"
"1150306","3011","今皓","1071912","13670694","12.35","13.20","12.20","12.95","0.7000","583"
"1150306","3013","晟銘電","1290244","129744488","101.00","102.00","99.50","101.00","-1.0000","1206"
"1150306","3014","聯陽","514229","61573934","118.00","121.00","117.50","120.50","1.5000","564"
"1150306","3015","全漢","134301","7133907","52.50","53.70","52.50","53.40","0.1000","141"
"1150306","3016","嘉晶","1274074","71617039","56.60","57.10","55.20","57.10","0.5000","1122"
"1150306","3017","奇鋐","4254526","7835190860","1810.00","1885.00","1785.00","1845.00","25.0000","9816"
"1150306","3018","隆銘綠能","6869","90686","13.10","13.10","13.10","13.10","-0.1000","132"
"1150306","3019","亞光","3432727","457400258","133.50","135.00","132.50","133.50","-2.0000","4231"
"1150306","3021","鴻名","81000","1345200","16.60","16.85","16.40","16.65","0.0500","51"
"1150306","3022","威強電","240855","14108605","58.30","59.20","58.00","58.90","-0.3000","316"
"1150306","3023","信邦","1120141","259908581","234.00","237.50","228.00","228.00","-6.0000","13256"
"1150306","3024","憶聲","699573","7269346","10.30","10.55","10.20","10.50","0.3000","596"
"1150306","3025","星通","427663","24656848","57.40","58.40","56.70","57.60","0.9000","543"
"1150306","3026","禾伸堂","864949","94137573","107.50","110.50","107.00","109.50","0.5000","853"
"1150306","3027","盛達","219018","4959626","22.75","22.90","22.25","22.75","0.1500","553"
"1150306","3028","增你強","5306484","288088145","53.20","55.30","52.60","54.40","0.6000","4329"
"1150306","3029","零壹","1381138","165437015","117.00","121.00","117.00","120.50","2.0000","1541"
"1150306","3030","德律","12266735","3107912931","246.00","264.00","240.50","245.00","-4.0000","12166"
"1150306","3031","佰鴻","289683","5683477","19.20","19.85","19.15","19.80","0.6000","209"
"1150306","3032","偉訓","347546","23460353","67.40","68.00","66.50","67.70","1.0000","324"
"1150306","3033","威健","952263","28638914","30.10","30.25","29.85","30.20","-0.0500","747"
"1150306","3034","聯詠","2282618","856610991","376.50","379.00","372.50","375.00","0.5000","2912"
"1150306","3035","智原","1417287","224369241","159.00","160.00","157.50","158.50","-0.5000","2136"
"1150306","3036","文曄","12492656","2628167085","208.00","215.50","204.00","215.50","4.5000","12052"
"1150306","3037","欣興","13951006","6170695813","442.50","450.50","430.50","432.00","-18.0000","21752"
"1150306","3038","全台","174557","3918358","22.10","22.70","22.05","22.70","0.3500","576"
"1150306","3040","遠見","75808","3006927","39.65","39.95","39.45","39.75","0.3500","106"
"1150306","3041","揚智","497716","11626295","22.90","23.75","22.80","23.45","0.3000","597"
"1150306","3042","晶技","1405642","127345382","89.40","92.40","89.10","92.10","2.0000","1354"
"1150306","3043","科風","61930","1351899","21.45","22.10","21.45","21.70","-0.1000","233"
"1150306","3044","健鼎","2238260","835908063","377.00","380.00","364.50","378.00","10.5000","2537"
"1150306","3045","台灣大","6906820","744982622","107.50","108.50","107.00","108.00","0.5000","3914"
"1150306","3046","建碁","314649","14648812","46.90","47.00","46.30","46.65","-1.1500","323"
"1150306","3047","訊舟","1045077","17177056","16.30","16.70","16.20","16.55","-0.1000","618"
"1150306","3048","益登","4530576","172203631","35.60","38.90","35.40","37.65","1.6500","3307"
"1150306","3049","精金","54390537","769533805","13.75","14.80","12.75","14.70","1.2000","17642"
"1150306","3050","鈺德","472045","6178691","12.95","13.25","12.80","13.25","0.2500","384"
"1150306","3051","力特","496098","10739273","21.25","22.00","20.85","21.65","0.6500","458"
"1150306","3052","夆典","232644","2659795","11.40","11.50","11.35","11.45","0.0000","184"
"1150306","3054","立萬利","925631","41615753","45.00","45.00","43.30","45.00","4.0500","822"
"1150306","3055","蔚華科","117349","7427949","63.10","64.20","62.60","63.30","-0.1000","170"
"1150306","3056","富華新","830520","14000815","16.80","16.95","16.70","16.95","0.1000","669"
"1150306","3057","喬鼎","95308","1479884","15.75","15.75","15.30","15.60","0.2000","303"
"1150306","3058","立德","381552","3753301","9.75","9.95","9.64","9.94","0.1900","296"
"1150306","3059","華晶科","1012613","38303025","37.85","38.20","37.25","38.10","0.1000","1032"
"1150306","3060","銘異","1404536","42862483","30.80","31.15","30.10","30.40","-0.4500","1328"
"1150306","3062","建漢","2302878","57843334","25.00","25.45","24.70","25.25","0.0000","1383"
"1150306","3090","日電貿","1390714","129017072","91.70","94.40","91.60","92.60","-0.5000","1486"
"1150306","3092","鴻碩","2817204","98838790","36.00","37.20","34.05","34.05","-3.7500","1907"
"1150306","3094","聯傑","166313","3929518","23.50","23.90","23.45","23.80","0.1500","161"
"1150306","3130","一零四","22482","5061446","225.00","226.00","224.00","225.00","0.0000","98"
"1150306","3135","凌航","3619201","430652852","113.00","123.50","112.00","118.50","6.0000","3052"
"1150306","3138","耀登","5870951","1079222262","182.50","190.00","178.50","180.50","-2.0000","9603"
"1150306","3149","正達","3980407","202799617","50.80","51.90","49.80","51.80","0.5000","2511"
"1150306","3150","鈺寶-創","5462","91887","16.75","16.95","16.75","16.95","0.2000","9"
"1150306","3164","景岳","8746","157060","17.90","17.95","17.90","17.95","0.0000","43"
"1150306","3167","大量","1083309","308031023","273.50","291.00","271.50","291.00","15.0000","1746"
"1150306","3168","眾福科","8015","327083","40.35","41.10","40.35","41.10","-0.7000","11"
"1150306","3189","景碩","20355106","6046868139","295.00","304.00","291.50","291.50","-6.0000","21245"
"1150306","3209","全科","536528","18954745","35.10","35.60","35.00","35.35","0.0500","606"
"1150306","3229","晟鈦","67028","1361212","20.50","20.70","19.80","20.25","0.2500","60"
"1150306","3231","緯創","22105964","2853558835","127.50","131.00","127.00","130.50","2.0000","14077"
"1150306","3257","虹冠電","287132","16679394","57.80","58.60","57.10","58.00","0.2000","564"
"1150306","3266","昇陽","24007","331497","13.70","14.00","13.70","13.85","-0.0500","26"
"1150306","3296","勝德","64818","1477692","23.50","23.50","22.50","22.60","0.2500","183"
"1150306","3305","昇貿","1838686","194444397","107.00","108.00","104.00","105.50","-1.5000","1961"
"1150306","3308","聯德","2298445","59643197","24.35","26.45","24.00","25.20","1.1500","1229"
"1150306","3311","閎暉","207308","6725554","32.40","32.75","32.00","32.25","-0.2000","193"
"1150306","3312","弘憶股","388677","13219324","34.00","34.30","33.60","34.30","0.4500","474"
"1150306","3321","同泰","146698","2508815","17.30","17.30","17.00","17.00","-0.1000","361"
"1150306","3338","泰碩","1245884","72299945","57.40","59.30","56.60","58.90","1.0000","965"
"1150306","3346","麗清","255287","5087613","19.55","20.30","19.55","19.90","0.0000","175"
"1150306","3356","奇偶","187476","8339954","43.85","45.05","43.80","45.05","0.9000","383"
"1150306","3376","新日興","2289598","441748032","193.00","195.00","190.50","195.00","2.0000","2328"
"1150306","3380","明泰","11098052","390578484","35.70","36.05","34.40","34.90","-0.5000","6068"
"1150306","3406","玉晶光","255526","106334078","415.50","418.50","414.50","416.00","0.5000","563"
"1150306","3413","京鼎","1718397","525717351","298.50","310.00","295.00","310.00","11.5000","2425"
"1150306","3416","融程電","71976","10416531","143.50","146.00","143.00","145.50","2.0000","172"
"1150306","3419","譁裕","222488","3502257","15.70","15.90","15.60","15.80","-0.2000","203"
"1150306","3432","台端","52089","877759","16.55","16.95","16.55","16.95","0.3500","30"
"1150306","3437","榮創","341084","5172623","14.95","15.40","14.60","15.35","0.4000","286"
"1150306","3443","創意","1985038","4707871835","2325.00","2435.00","2295.00","2385.00","30.0000","5565"
"1150306","3447","展達","81278","3246679","39.50","40.50","39.50","40.00","-0.4000","114"
"1150306","3450","聯鈞","24490691","6979246119","282.50","293.00","276.50","282.50","-4.5000","21352"
"1150306","3454","晶睿","94821","9419549","99.30","99.40","99.30","99.30","0.0000","76"
"1150306","3481","群創","845038403","22670024770","25.60","27.60","25.15","27.50","1.5000","214195"
"1150306","3494","誠研","123351","1057283","8.61","8.73","8.51","8.51","-0.1500","89"
"1150306","3501","維熹","157742","7877719","49.95","50.20","49.60","50.10","0.1000","196"
"1150306","3504","揚明光","501977","30376791","60.50","61.60","59.00","60.50","0.0000","339"
"1150306","3515","華擎","393146","87924919","223.00","229.00","221.00","223.00","-1.0000","482"
"1150306","3518","柏騰","112380","2338870","20.95","21.10","20.45","20.85","-0.2500","136"
"1150306","3528","安馳","82321","5554713","67.60","68.20","67.00","67.50","-0.1000","104"
"1150306","3530","晶相光","122342","7118856","58.90","58.90","57.40","58.30","-0.6000","161"
"1150306","3532","台勝科","1286662","159060189","125.00","126.00","122.00","122.50","-3.5000","1314"
"1150306","3533","嘉澤","654084","1024867545","1560.00","1595.00","1550.00","1565.00","-20.0000","1708"
"1150306","3535","晶彩科","12312308","1767794522","132.50","148.50","131.00","148.50","13.5000","8198"
"1150306","3543","州巧","1413320","68430829","47.65","49.40","47.10","48.45","0.7500","1100"
"1150306","3545","敦泰","1951454","89734595","46.95","47.00","45.30","45.50","-1.8000","2206"
"1150306","3550","聯穎","2323160","38719918","16.80","17.10","16.35","16.50","-0.9500","1601"
"1150306","3557","嘉威","35637","1142054","32.30","32.45","31.85","32.30","0.1000","88"
"1150306","3563","牧德","3313666","2112342623","666.00","670.00","613.00","620.00","-61.0000","5760"
"1150306","3576","聯合再生","29371521","657164249","21.50","23.10","21.40","22.55","-0.7000","15737"
"1150306","3583","辛耘","1073915","384740638","358.00","365.00","353.50","356.00","-4.0000","1801"
"1150306","3588","通嘉","187016","9162877","48.70","49.80","48.60","49.25","-0.4500","307"
"1150306","3591","艾笛森","140872","2467707","17.40","17.70","17.30","17.50","-0.1500","484"
"1150306","3592","瑞鼎","289885","64924656","220.00","226.00","220.00","226.00","4.0000","517"
"1150306","3593","力銘","17685","217995","12.20","12.40","12.20","12.40","0.2000","201"
"1150306","3596","智易","3435297","697975597","199.50","205.50","197.00","203.00","2.0000","2796"
"1150306","3605","宏致","2713098","173051413","63.70","64.90","62.50","63.60","-0.2000","1799"
"1150306","3607","谷崧","211318","2898399","13.50","13.80","13.50","13.70","0.0500","230"
"1150306","3617","碩天","173612","32631183","182.00","190.00","182.00","189.50","5.5000","207"
"1150306","3622","洋華","268369","15673955","58.40","58.90","58.10","58.50","-0.4000","238"
"1150306","3645","達邁","10699743","718986608","63.00","69.00","62.20","69.00","6.2000","7794"
"1150306","3652","精聯","68121","1823567","26.90","26.95","26.50","26.95","0.0000","56"
"1150306","3653","健策","4048300","13531627685","3250.00","3450.00","3155.00","3415.00","275.0000","16328"
"1150306","3661","世芯-KY","1163291","3834239760","3250.00","3355.00","3225.00","3310.00","40.0000","5920"
"1150306","3665","貿聯-KY","4644045","8159164275","1735.00","1785.00","1710.00","1770.00","45.0000","9402"
"1150306","3669","圓展","141618","4863580","34.50","34.95","33.70","34.20","0.7500","150"
"1150306","3673","TPK-KY","1450934","57846044","39.00","40.30","38.95","40.05","0.6000","1002"
"1150306","3679","新至陞","79169","9456326","117.50","121.50","117.50","119.50","1.5000","116"
"1150306","3686","達能","431911","8292716","19.10","19.65","18.80","19.20","-0.0500","436"
"1150306","3694","海華","822182","47609171","57.30","59.10","56.30","58.20","1.1000","753"
"1150306","3701","大眾控","11695855","697136326","60.40","61.40","57.80","58.30","-2.7000","8232"
"1150306","3702","大聯大","9272749","661416785","70.10","72.00","70.00","72.00","1.3000","6418"
"1150306","3703","欣陸","815292","17958018","21.85","22.30","21.80","22.25","0.4000","414"
"1150306","3704","合勤控","1019698","32943215","32.05","32.65","31.90","32.55","0.1000","589"
"1150306","3705","永信","244729","13276972","54.20","54.60","53.90","54.30","0.1000","221"
"1150306","3706","神達","12244719","988619580","80.50","81.70","80.10","80.80","-0.6000","9617"
"1150306","3708","上緯投控","794207","93474700","115.00","119.50","114.50","117.50","1.5000","966"
"1150306","3711","日月光投控","13941486","4786847811","346.00","349.50","339.00","342.00","-11.5000","18767"
"1150306","3712","永崴投控","866892","20101115","23.50","23.50","22.75","23.05","-0.4500","1944"
"1150306","3714","富采","11803618","456151621","38.35","39.50","37.60","39.15","0.8000","8325"
